ReviewText,Rating,Sentiment
had an awesome experience having a blend of non veg cuisines and veg dishes! strongly recommend this for parties and all sorts of get togethers!!,5,Positive
"this place will make you to feel like a royal guest... ambiance gives us the small sample of royalness of our earlier indian kings... great food,good service,little over priced
service:5/5
food:4.5/5
ambiance:5/5",4,Positive
"dishes tried: lal mirch tikka, tundey kebab, rajwada ghost

the food is okay not great, doesn't really live up to the hype. tundey kebab was good but a little bit on spicy side. rajwada ghost was awesome.

goodespecially the kabsa laham. its a must have for everyone. grilled chicken was a let down though

the staff wasn't very welcoming when we mentioned we will using dineout for payments and you could sense their attitude change. the ambience is pretty standard and looks empty.",3,Neutral
"an all time favourite of ours. as you enter the restaurant you will find a big sized elephant near the waiting area, little ahead on the right you will find a private dining rooms.
fantabulous ambience with great food royalty can be experienced at khaan saab . tundey kebab will be stand out among all other dishes and is definitely worth a try, staff were brilliant,courteous, friendly too, they even had pan, which was delicious.

overall,it's a place to have good food and spend quality time with your friends and family ............",5,Positive
"one of the best restaurant in city. food, ambiance & service as well. i had the best seafood hear in the city. price also friendly . i would suggest to visit once hear.",5,Positive
"i visited with my friends on last monday,i enjoyed the good time food was really nice and service was very good. i want to recommended to others.",5,Positive
what do i say!!..this is the worst place available in gachibowli.ordered few starters..the taste was so bad that we ended up not ordering main course.,1,Very Negative
we went for a team lunch. worst food ever i had in recent times. rotten smell in fish n chicken. never ever visit this place.i wonder how this restaurant got those awards,1,Very Negative
"good for some biryanis and probably the ambience if you were to impress someone you host.

as for the quantities served and the price, wouldn't really be keen on visiting too often.",4,Positive
have been here multiple times because of the variety of dishes. my mouth waters when i think about the dishes i like. lal mirchi ka theekha tikka - is a must try chcien dish.,5,Positive
we went for lunch in weekday. restaurant is with ok ambience and nizam style plates and glasses. ordered biryani. biryani full of masala and little rice. jyadha masala thoda rice. food taste is ok but not worth it. food cost is peeeeeeekss. one water bottle cost is 47rs. highly costly food.,2,Negative
"we went to this restaurant for new year lunch and literally one of the worst experience seriously nothing was there in veg staters 3,4 items and in nonvg 3,4 items and desert only ice cream and fruit salad .. and very expressive also ...",1,Very Negative
"fantabulous ambience with great food. royalty can be experienced at khaan saab. went there for new year's dinner with family and the food we tried were yummy & lip smacking. dhahi ki galouti will stand out among all other dishes and is definitely worth a try. other dishes we tried were paneer ka soola in veg, lal mirch ka teekha tikka in non veg, hari mirch ki roti in breads & angarey jamum in desserts. all of them were exceptionally good. only thing we felt was prices are steep for the quantity they serve. but all is well when the food is great and ambience is awesome.",5,Positive
"as the tag line itself says be the royal guest, khaansaab actually keeps up with it. you are indeed welcomed as a royal guest here. filled with its authentic awesome delicacies, its an ideal place for a quality dining with family as well as friends.
rajwada raj gosht is a must try, i bet you would be mesmerized by the tender lamb pieces in the spicy curry.",5,Positive
"since there was a party going on in the main restaurant we have been diverted to a subsidiary of the same.

literally worthless. a shame to the fane of khaansaab.

open doors, full of mosquitoes, no captain to advice on the order, no proper care.

been the worst dinner experience ever. and to have that on the day of my wedding anniversary was disastrous.

ruined my date.

will never ever return here.

thanks for totally ruining my date.",1,Very Negative
"went out for casual family dinner, tried the palak chat for starters it was yummm, worth a try. also tried mutton galawti kebab and a fish starter. mutton kebabs were really good, fish starter took lot of time to get served and still lacked the taste, but disappointed with the fish starter.ordered peshawari chicken and few naans for the mains, both the gravy and naans were up to the mark. biryani was also decent. it’s a place worth a try.",4,Positive
"want to experience the royal food and service?? visit this place and you won't be disappointed. perfect place to experience the rich favor of north indian dishes. ambience is good with dim lighting. service is good with friendly staff.
delicious food. would highly recommend the burani paratha. do try other dishes too.
and yeah ambience of banjara hills branch is better.",4,Positive
"ambience is good but the food needs improvement in all the aspects. service was a bit slow too.
this place is just overhyped and the food quality has to be improved.
it is pricey and is definitely not value for money.",2,Negative
the ambience of the place is great. the food was not to my liking. i have had better biriyani in hyderabad. i ordered a mutton roman josh the meat was really hard.,3,Neutral
"it was a thursday night that we decide to go to this khaan saab - and get the feeling of being a royal guest!

the ambience inside and the interiors were definitely apt to their punch line - it gives you the royal feeling

we ordered main course only as we were way too hungry !

butter naan
punjabi kulcha
chicken kurchan
chicken khandar

first of all i felt the pricing was a bit expensive but for the ambience and the royalty of the place i would buy it if the food is also that good!

the butter naan had loads of butter to our delight and were very soft and worth it!
the kulcha had potato filling but we expected it to be a bit more surprising given it was punjabi kulcha
both the side dish had shredded chicken in gravy.
we were 7 people so while ordering when we ordered only two sides the waiter told us that one side dish suffices for only 2 or at max 3 people.
given the price 380 we were amazed to hear this.
however we ordered only 2 and when the food arrived we understood why the waiter said so in the first place.

so we ordered one side dish later on and enjoyed the food. the taste and the quality was really excellent for all the money.

however there was another thing which stopped me from giving a 5 star rating to the place.
we asked for the bill and everything in it was justified except the charge for water

we had ordered regular water so theu gave 3 500ml aquafina bottles and later on they gave a 1 litre bottle.

and they charged 150 for that in the bill, quite ironical when the mrp is 10 for these bottles
they charge gst and they charge water at such a idiotic price.

we clicked many pictures near the giant elephant near the entrance. the whole place was very well decorated and i could easily spend one hour just clicking pictures.",4,Positive
"be it food quality or taste or guest treatment or ambience, awesome will be the only word to describe the experience. rarely i’ve experienced such quality of food whose taste is unique and really stands out. would love to visit again with friends & family. a special mention about restaurant manager mr pandab for his brilliant guest management skill and absolutely polite approach.",5,Positive
"i ordered noodles and manchurian combo from this place, first of all i would like to suggest management to send fork along with the food as they have only sent the spoons and needless to say you cannot eat noodles from spoon. second the quantity was really less of manchurian. some improvement in food is suggested",3,Neutral
"a really nice place. the ambience was very very good. the views from here are killer. but honestly for me and my friends, their menu was not enough. still, worth a look.",4,Positive
"food and ambience is average, waiter is not serving the food properly, we need to keep asking him to bring salads, chutneys and all, finally he demanded particular amount tip while paying the bill.",3,Neutral
staffs are very professional. it was an excellent experience. we had chatpata tandoori kabbab was fantabulous. the place is super good and must recommend for kabbabs.,5,Positive
"good lunch and buffet menu. loved this place. had been here a few times with my team for linch buffets.

so here goes my review:
food:4/5
ambience: 3/5
service:4/5
budget: 3/5",4,Positive
"place was fine. and the food was okay. but i guess the people who served us was not sure about zomato offers when you are a gold member.

it’s good for buffet, but i would not recommend for zomato gold membership.",3,Neutral
"came with my friend for birthday celebration we ordered al a carte starter broccoli nuggets,fried baby corn , paneer pahadi kebab was awesome. main course we ordered biryani was nice. ambiance was good. friendly staff over all it's pocket friendly restaurant.",5,Positive
"went with family for dinner ordered soup and chicken satay it was very good. main course ordered mutton organ josh and butter nan it was awesome ambiance is ok. over all its good restaurant.

food- 5/5
sevice- 5/5
ambiance - 5/5",5,Positive
"i went for dinner with my friends. the food is good. we ordered chicken manchow soup, apolo fish as starters and alfredo pasta as the main course.
butt we found a cockroach on the table while we were having our dinner.

so, 2 star as it really freaked me out!",2,Negative
"was in gachibowli recently regarding some work and landed up in olive garden for dinner after seeing their reviews. food was exceptionally good, especially their crispy corn. even their main course items namely malai kofta and chana masala were very good. all in all a very satisfying experience.",5,Positive
food is good. good for ordering for team lunch if you prefer not to go out. ambience is not very good. this is my personal experience.no offense.,3,Neutral
"this one is near to paradise gachibowli. the ambience is decent and the service is fine. we tried the pepper chicken for starters and then for main course, we tried kolhapuri paneer with butter naan and tandoori roti. pepper chicken but the quantity was too less for their price. either the quantity or price could be changed. main course was fine, especially butter naan was really nice.",3,Neutral
kindly stop listing north indian dishes like chicken chatpata. i haven't tasted any item like this smelling and tasting like only curry leafs. just put me in a bad mood. complete waste of money.,1,Very Negative
"came with my family ordered pepper chicken, corn soup, rogan gosht and biryani. all was testy it's good hospitality restaurant. i would recommend 5/5.",5,Positive
"i'm visited olive garden with my team around 9 members, we had taken buffet they served 6 starter, it was excellent. specially chicken kebab and appolo fish was very good. main course was also good. chicken biryani was awesome in desserts. rasmalai was mouth smashing. honestly we had enjoyed a lot. ambiance is nice. service was good and staff also. it's a pocket friendly restaurant. i would suggest visit once.",5,Positive
"sincerely i have never seen such a worst service ever, management doesn't know how to speak with customers.

we went for ala-carte and taste of food is too low.

even buffet experience is also not worth for cost",1,Very Negative
"been exploring about restaurants in gachibowli and found this place. been to this restaurant ordered chicken drumsticks and spl chicken biryani which tasted really good, finally ended with a good dinner. as the taste was good ordered a non veg combo next day and surprised to see a cockroach in the meal. it was really a bad experience to see a cockroach where the restaurant has taken away all the positive views that i had towards it. please don’t play with health of customers, it takes time for anybody to order food again if we come across these situations. please note that restaurants shouldn’t be the place to hospitalise customers by making them unhealthy. apologies will not do anything, maintain healthy and hygiene environment. thank you olive, you lost a customer and i will not visit this place anymore.",1,Very Negative
"this is a good place for north indian food to have. we went very late around 10pm bt they are open till 11 i guess. we ordered golden prawns, tandoori chicken bhuna murg, butter nan. the tandoori which was really good.only the masala kulcha was not upto the mark and less pieces with no masala inside it. this is a zomato gold resturant which can save you bucks.
tandoori chicken - 4.5
golden prawn - 4
bhuna murg - 4.5
nan and kulcha - 4 so over all food - 4
ambience - 4
staff response - 4",4,Positive
"a decent restaurant among pubs and restaurant in indira nagar to have some proper north indian food.

in food, i tried paneer tikka masala, masala kulcha, and some masala papad. all of them were pretty good. it has the complete feel of a family restaurant and the prices are also pretty reasonable. the quantity of the food is decent as compared to the price.

the ambiance is nice and the staff is courteous.",4,Positive
biriyani quantity is less,4,Positive
"the worst place. i went there with a frnd today. we ordered manchow soup and alfredo penne pasta. the service is damn slow. soup didn't have any taste
pasta was terrible. they just boiled it and dipped into a bowl of white sauce. nothing else.",1,Very Negative
"this place is just great, was actually skeptical before entering the restaurant but then the crew were really humble. when i first entered, the whole place was empty but with in 30 mins, the place was all full.

their dishes were a great deal. maybe not any different from the regular items, but were really tasty. and mutton rogan josh, is a must try.",4,Positive
"it was my 4th order with olive garden in the last 6 months.  i loved the food from this place and this is the reason i ended up ordering from here multiple times.

this time it was a total disappointment in terms of the veg food and the service that was provided.

there was no difference in terms of taste and appearance for veg dum biryani & veg pulao.  both of these dishes were same i don't know how the restaurant makes that difference - still wondering.

in terms of the service, i ordered the food from zomato at 8.00pm and the time of delivery was shown as 8.55pm.  i ordered it keeping in mind my meeting timing, however the restaurant was able to provide food to the delivery guy only at 9.30 which is like 35 mins late from the slated time.

i would still want to rate the food a 4 even after my bad exp with biryani & pualo.

service wise i would rate this place a 2.5

the manager/executive from the restaurant to whom i spoke over the phone just kept saying one thing that sir we are working on your order and it will take 10 mins.",3,Neutral
"after getting suggestion from one of my friends, we went tonight there for the dinner. we were two and ordered tandoor chicken, virgin mojito cocktail, veg fried rice and schezwan chicken...all the items were extremely good and very tasty. the price of each item in the menu was satisfactory. the behavior of the staffs were also so calm and polite. they accepted zomato gold too. we appreciate the job of the cook and the staffs there. the decoration and the sweet 90s music made the dinner fantastic. loved to visit the restaurant and will surely visit again.",5,Positive
"we visited this place on a weeknight so there was very less crowd. the veg food was okay. on nonveg side we tried their buffet. they served soup with 2 starters, salad and some veg starters. the soup and the starters (the apolo fish and the chicken kebab which was not even close to any kebab) was good. the curry and roti was okay and the biryani they served was tasty. overall the food was not bad with very reasonable rate. the place was comfortable and the service was quick.",4,Positive
olive garden cares - very difficult to find a restaurant where the staff is as good as the food. maybe the first time i got the experience for which i have been shelling the extra bucks. my rating is based on the food and the quality of service.,4,Positive
"came with coligue for buffet and found the quality of food was very good. buffet spread also good. starters was yammy. desserts was amazing. service was very good and teams are attentive. we suggest to our other teams to come olive garden. price is pocket friendly.

food 5/5
service 5/5
ambieance 5/5",5,Positive
"it was nice experience with team. they have lovely ambience good spread of buffet need to work on service. service is not up to mark what we expect from this kind of restaurants.
ambience 5/5
food 4/5
service 2.5/5",4,Positive
loved the food and very reasonable rates. food tastes fresh and relish-able. pocket friendly meals & buffet. would love to spend my weekends for full appetite indian snacks and curries,5,Positive
very nice food with home made style curries. full meal can be really enjoyed in the weekend or the weekdays buffet. best part is that the rates are quite economical. worth a visit,5,Positive
"very good delicious north indian dishes served hot with little waiting time after ordering. liked kadai veg curry and paneer butter masala plus romali roti, good deserts, excellent place for food lovers
ambience 4.9, quality 4.8, service 4.9",5,Positive
"delicious food, good quantity, service was also nice.veg starters were good.nice interior
starters- 5/5
soups-5/5
roti- 5/5
curries- 5/5
biryani-5/5
rice and noodles-5/5
will visit again with family",5,Positive
really average..had buffet lunch ... served everything on table... nothing great about it.. really average interiors.. food was just not bad.. but just above bad.. passing marks u could say in terms of food.. ambience and money.. wouldn't recommend it and big no for a 2nd time..tried and forgotten..,2,Negative
"have been here many times. i was a frequent at their madhapur branch since 2006. its a quiet place and family friendly. the lift is old, dark and horrible. it feels it will breakdown, except that it doesn't. they tried installing another lift but that turned out to be scarier that the first one. coming to the food. its just okay. nothing outstanding or too bad. starters and chicken items are usually good enough. their tandoori chicken doesn't have breast portion. i couldn't understand the rationale behind it, its just leg, thigh and wings. and yes i don't know why they have downgraded their crockery. they serve curries in smaller household type steel bowls.",3,Neutral
"bought coupon from nearbuy @ 375. it was mentioned that the actual price is 469 which is false.i have attached the price tag mentioned at their hotel.
i compared it with the other hotels near by and i feel it is highly overpriced.it should be aroud 250.
very limited starters and sweet items as compared to other nearby hotels.",1,Very Negative
read the reviews about this new place and ordered chicken dum biryani to try out. the quantity was ample and taste was also good. looking forward to go there personally and check out some of their dishes.,4,Positive
"we've been here on recommendation from my colleague that the starters are on fire since i am a big fan of starters.
so as soon as we reached the spot, we could see that the restaurant was congested and somehow they just wanted to fit in the gachibowli area. the interior was also tiny and seemed confined.
anyhow we ordered chicken garlic, chicken biryani as that was a very standard item to test on any new restaurant. the staff were ok, not quick but not rash though. even though they got our food very late, they somehow tried to convince us with something non-relatable situations.
forgetting all that, we just wanted to concentrate on our food. as soon as we had our first bite, the first thing that came to our mind was - it's good but not great. the flavour in the biryani was good but the quantity was on a lesser side when compared to the prices.
overall, it's a place where you can visit once in a while if you stay/work near gachibowli. this is not a place to visit from a long distance.

food - 3/5
service - 3/5
ambience - 3/5
value for money - 2.5/5
overall - 3/5",3,Neutral
"food was okay. wish they didn’t put nuts in the pasta. mushroom soup was good. chicken and fish was delicious, but too spicy. i mentioned no spicy in the zomato notes, but it was super spicy.",3,Neutral
"visited olive garden today with my office  team of 15.  had to wait for half an hour to get the table. but it was worth the wait.  buffet food was too good, the non veg items and salads were lovely. good service and staff.  will come again",5,Positive
"visited this place for lunch buffet after seeing a lot of good reviews! but it was a total disappointment. food was not at all good. there were many items but none of them was good. on top of it attitude of owner/manager was icing on cake! not sure how they got these many positive reviews!

wish there was rating below 1!

total disappointment.",1,Very Negative
"after a long time i was satisfied with any restaurant by their taste and quality too. i ordered chicken kalmi kabab and chicken boneless biryani. kalmi kabab was awesome and juicy. i can see a perfect amount of spices are used in that dish and also the chicken meat was tender. now if i judge their chicken boneless biryani, it was also as good as kalmi kabab. chicken boneless biryani was served with raita and mirchi ka salan.",4,Positive
"been there twice, and i kinda like the place .. taste is good and prices very reasonable... try spicy corn and cheeses nuggets and kasmiri pulao, i liked three of them and were little sweet. service is good. valet parking not available, better park near by...",4,Positive
tastes good,4,Positive
had dinner menu is perfect. in starter broccoli nuggets was delicious. main course was regular like any other restro.service was ok. will be back definitely!.applied zomato gold buy 1+1 free offer on food for which wana give .5 star more.,3,Neutral
restaurant was not very much active.. lack of cleaning and the staff looks very lazy. food was average ..................................:::::,3,Neutral
"i have visited the restaurant today. veg food is really awesome. i went for alacarte, egg chilli is awesome. i ordee veg meal that is an introducary offer of cost 150, that is worth for money",5,Positive
"ambience is okay. people are rare. staff are good. i didn't like the food, chicken biryani and rajasthani laal meat were not good. price is very affordable.",3,Neutral
"good food. great service. lovely ambience, especially the lighting. the staff is courteous too. overall, a great experience.

if you want a decent meal at a really affordable rate then do visit olive garden for sure.",4,Positive
good food and service. went during hyderabad trip and had ala carte lunch on sunday. quantity and quality both were good. value for money and good taste. nice ambience. parking can be an issue during rush hours. but place is good.,4,Positive
"an under rated restaurant.

i've been to this place quite a few times for dinner, and always had a good experience. it doesn't have the greatest of ambience, but high marks for the food.

would recommend broccoli corn nuggets, crispy vegetables, veg manchurian dry and all the fried rice varieties.",4,Positive
delicious food with good quantity. ordered a veg biriyani combo and was totally worth it. go ahead and order your meals for a total value for money experience.,5,Positive
"we went here for a team lunch. there are around 30 items.
starters veg- crispy baby corn, paneer chilli, cheese nuggets, noodles, veg soup, veg manchuriyan. out of all cheese nuggets and veg manchuriyan was very yummy. others were good.

starters non veg- appollo fish was very tasty and was on the spicy side, chicken tandoori was good. the chicken soup was thick and delicious.

maincourse- veg biriyani, chicken biriyani and white rice. chicken curry was tasty and the chicken was nicely cooked. the mutton curry was not up to the mark. there are different bread items like butter naan, kulcha and butter roti also. other items like veg curry, dal fry, rasam was ok.

desserts- fresh cut watermelon, ice cream, bombay halwa. the gulabjamun and the caramel custard was super delicious.

extra items- papad, fryums, sprouts etc.
ambience- good.
crew members- friendly and did their service well.

overall experience was good, as it provides good variety of items in a pocket friendly price.",4,Positive
best delivery,5,Positive
good food,4,Positive
"ordered veg thali for mother , she enjoyed it but the quantity for bit low , quality was good , price also bit high , will order once again some other dishes too",4,Positive
"new entry in zomato gold-
ambiance- 
olive garden is located at the time square, indira nagar beside dominos pizza. there is nothing much to say about the ambiance of olive garden restaurant. this restaurant is very small, with no live screening and no music. ambiance is quite boring, as they didn't even decorated it much. even on the saturday night, this place was not at all crowded.
food-
we ordered chicken chatpati kebab as a starter cost approximately inr 255. the quantity of kebab was very less. they served kebab with the green pudina chutney. both the qauntity and the quality was not upto the expectations. then we ordered chicken dum biryani cost approximately inr 210.
this was the worst dum biryani i ever had, that i didn't even tasted like biryani. instead of dum, they added so much oil in that biryani. olive garden offers 1+1 dish on zomato gold membership.
service-
service here was too slow and the staff didn't even give attention.
overall-
i don't recommend this restaurant to anybody, because of the bad experience i had here.",3,Neutral
"the ambiance, service and food what else is required to make your day better.. the taste was amazing and even the services by the management is great.",5,Positive
it is one of the best in gachibowli. it is value for money. the best item i liked is veg.biryani and sambar rice. i always love to party there.,5,Positive
food is yummy,5,Positive
"this is a gem of a place.. from the road, it looked like an old restaurant.. but the interiors are pretty good.. the staff was very welcoming.. special mentions to 'khan' and the person taking the orders.. 👍

we ordered schezwan chicken and corn palak roll for starters.. the corn rolls were soo fresh.. it tasted amazing.. chicken was spicy and nice too..

veg white sauce pasta and chettinad chicken biryani for mains.. there was a lotttt of cheese in pasta.. taste was on another level.. biryani was spicy.. a little disappointed that the spice level dominated the flavor.. but rest of the items compensated for this..

i highly recommend this place.. will definitely visit again and again.. 😄

food - 6/7
service - 7/7
ambiance - 6/7",4,Positive
"we ordered paneer butter masala which was delicious, it had ample pieces of paneer and gravy was tasty too. +

ordered dal makhani too which was also good, but a bit oily.",4,Positive
"food:
the food was quite delicious.
i ordered oregano fish tikka, which was really nice.
i had also ordered egg spring rolls which were very tasty but i felt they could be crispier.
for main course, i had plain naan and dum ka murgh which went really well with the naan.

service:
staff was very corteous and polite and very attentive. plates were changed and food was continually served.
also they support amex, which was quite nice as i am unable to use my cc at a lot of restaurants.

ambience:
this is a nice place to come with family or group of friends. it is not very fancy but they have a private hall as well so if you're looking for a closed off area to dine, you have that option.",4,Positive
great food 😍 good time spent with friends and family 😍 affordable prices. quality food😍 visit with ur friends or collogues😍 great option for corporate lunch 😍,5,Positive
"been here with my friends for my birthday party, selected this restaurant based on the rating on zomato and it did worth the rating. food was very good and the cost worth the taste and quantity..",5,Positive
the place quite good. chinese is a must try here. prices are a bit high but the quantity and taste does match to it. over all a good place for lunch/dinner. kaju masala is a must try and fried rice.,4,Positive
very bad cooking,1,Very Negative
very bad.nt frsh..,1,Very Negative
last time you given big box pepper chicken with cost 200 now you have given small one cost of 240 this the way you treat the customers,1,Very Negative
my self and my friends have ordered goods from this restaurant and they served very delicious food and they made our time with delicious food and served good i hope that you guys made our day excellent thank you guys,5,Positive
this place is located opposite star super market gachibowli . place is good ; decent ambience . staff is good but food isn't upto the mark . taste less...maza nahi aaya,3,Neutral
quick delivery and good follow up,5,Positive
value for cash. the non veg itema are very good. the amibence is decent. chicken is also very good. affordable and very good ...............,4,Positive
"these guys serve just great food. there are times when i want to enjoy my lunch(not on date). this is my go to place. though service is a bit on slower side, food will make for it.

my favorite: origano fish tikka and tangdi kabab",4,Positive
less spicy but not bad,4,Positive
it's only ok,3,Neutral
i am a food lover. my love for food has increased after eating food from here. ate the loveliest pasta and biryani ever. one of the best restaurants.,5,Positive
"value your customer, don’t treat them unwelcomed behaviour. btw rating is not food.",1,Very Negative
decent,4,Positive
very bad taste,1,Very Negative
"we visited this place as group of 15 for team lunch and we ordered buffet lunch started with soup sweet corn soup and starters schezwan drumustick were delicious and sweet rasmalai was very good.

the ambiance is good and service good.",5,Positive
"buffet items were limited but were tasty..restaurant is bit small and sometimes becomes congested.. please add some grill items like paneer tikka to the buffet..

food : 4.5/5
ambience : 4/5
spacious : 3/5",4,Positive
"nice taste, better to remove all coriander peices",3,Neutral
gajar halwa was bad,3,Neutral
sweet was not served with ordered veg executive meal box,3,Neutral
the dish was extremely oily. the tandoori roti was tasting sour (bad sour). seemed it was made from the spoiled dough,2,Negative
food and packing was good,4,Positive
"very less priced restaurant located in sln terminus. ordered tangdi kebab and chicken tikka biriyani .
tangdi kebab dint meet the expectations . bit oily and taste was ok but the mint chutney served with it was delicious .
chicken tikka biriyani was good . chicken was tender soft and biriyani flavour was good .
zomato gold is applicable here so it costed only 200 bucks for two . quite impressed with it . ☺️
service was quick .",4,Positive
"very pleasant experience at tfw. the stuffed tangdi kabab was fantastic. succulent, mildly flavoured and a great salad to go with it. the sizzler biryani was a great innovative touch right down to the well cooked cabbage base. it added a new twist to the term biryani. definitely a must visit.",4,Positive
"ordered chicken tikka from here. never had itna oily chicken tikka in my life. the oil was dripping uncontrollably from the box, the packing was bad. the naans were full of oil, the plastic was full of oil, the sabji was so spicy that we could not finish it. basically waste of money.",2,Negative
thank you to this restaurant. i got 2 biryanis by using gold subscription. enjoyed with low budget. that too shopping malls. restaurant using technology with call alarms once our food was ready .,4,Positive
good biryani. if you love kind of more burn and more spicy then try this one. this is located inside spar mall so good place to have dine. zomato gold also available,4,Positive
"good food and great taste.
worthy for the money.
should try chicken tikka biryani.
neat and clean packing with great taste. on time food delivery.",5,Positive
good place to have a fast lunch or a quick bite. taste was really good and especially the grilled peri peri chicken tikka burger was awesome.,4,Positive
"i ordered paneer tikka biryani and got some non veg biryani. very bad services from both restaurant as well as zomato.
i'm a pure vegetarian and this was really really bad.",1,Very Negative
waste of ordering food form this restaurant. i ordered tandoori full no quantity no packaging no taste waste of food. delivery late from restaurant to zomato delivery boy. even single star also waste .,1,Very Negative
ordered the chicken tandoori biriyani few days back and it was really impressive the chicken was well cooked and the rice was also very flavourful. loved the use of mint leaves as a garnish.,4,Positive
completely worst dinner. the butter nan the send me is completely worst test and and very thick in size and the nan is not cook in butter. very disappoint from the food,1,Very Negative
hi team..i am big fan of your restaurant and i visit frequently..but unfortunately i have received wrong order i have ordered veg paneer biryani and food i received was chicken biryani..when i called your exceutive he just disconnected my call .can you at least listen to your customers concerns..,2,Negative
"order regular paneer tikka briyani from this place which costs rs 250/-. the briyani was good but the paneer was not so fresh and the quantity was very less. it just fills one person stomach, if someone's appetite is high then they would regret if they order food from this place.

there were two sizes, small (rs:160/-) and regular (rs:250/-). obviously one would think that small fills one person and regular would fill two. but no!

very disappointed with the portion of food that they serve.

the raitha was really tasty!! i hope they increase the portion for the amount they charge.",3,Neutral
"waste of money and worst taste i have ever tasted and very disappointed with zomato again!!!
on my view please eliminate this restaurant from your orders wallet and save your clients.

thanks in advance!",1,Very Negative
the quality is too good. specially the malai chicken tikka is worth trying. mint flavoured biryani gives u a unique taste. ovellall its must try thing when u r there.,5,Positive
"there is soo much oil in every dish we ordered.
extremely ridiculous food.
don't order from here. it's not first time it's like this, it's always like this.",1,Very Negative
quantity and quality need to be improve,3,Neutral
ordered chicken tikka. it's not at all good. i doubt it is chicken or not .,2,Negative
"please see this bill ,i had orderd 2 nos. of bundi raita, and i get only 1 , when i call zomatto then he say call restaurant, this is u r responsiblity. this is really unfair",1,Very Negative
the best kashmiri pulao and panneer butter masala i have tasted till date ever!! huge fan of the taste and flavor here.. keep it up you guys!,5,Positive
food quality is too good. we have ordered fish tikka and paneer mali tikka. both of them were better than experience. waiting time is too high. i felt the quantity is too less compared to the price.,3,Neutral
"very less quantity for a regular that i ordered..... it cant even feed one person and they are charging 300 rs for this qty . though the taste is good but quantity is very less, still hungry and had to order from another restaurant",2,Negative
"ordered the stuffed tangdi online. first time that i tried this stuffed dish. must say it was a pretty interesting dish.
made it well. the tangdi and the stuffing were cooked well.packaging was neat. overall a good experience.",5,Positive
been there for having snacks.so ordered kebabs.one is paneer and other is chicken.they were awesome and good place to have chat with friends and complete the fooding.,4,Positive
"went with my wife. ordered tangdi kebab ,butter naan and kadai chicken. kadai chicken was really good, but little disappointed on kebabs. so my rating is 4 star here. i would love to visit again and try the other items .",4,Positive
"ordered murg malai tikka which was just amazing, chicken biryani- tastes good but quantity was less as compared to other places in the same range. will go again for the tikka.",4,Positive
"tandoori nights-
ambiance -
tandoori food works is located at food court available at sln terminus, gachibowli. it is a small outlet having sitting area common for whole food court.
food-
we placed an order for stuffed tangdi kebabs having 2 fully stuffed chicken leg pieces and topped with mayonnaise. stuffed tangdi kebabs cost approximately inr 230. we also placed an order half tandoori chicken which was served with green pudina chutney, which cost approximately inr 230. both the tandoori items were good in both quantity and taste. tandoori food works offers 1+1 dish on zomato gold membership.
service-
service was good and the staff was very polite.",4,Positive
i order for tandoori chicken and chicken biryani.....the food was good and the taste is mind blowing......the packing style is also good ...overall i loved the food.....,4,Positive
ordered chicken tikka kebab and chicken butter masala.packaging was nice.but taste was not great.okayish.butter masala was more sweet than spicy.pocket friendly but definitely can be better.,3,Neutral
very poor quality of serving dish. bad taste. please do not order from this place unless you want to get disappointed by their service and quality,1,Very Negative
earlier it was tasty but now it is stale i ordered biryani nd it is like just coloured rice it doesnt tasted like biryani dont waste ur money..restaurant persons will not respond,1,Very Negative
food is good in terms of taste and the quality. it can become better if little bit less oil is used. rest everything is good. quantity of food is good enough.,4,Positive
nice place for a perfect dinner.i have tried chicken tikka biryani .and that was just super.i want to come with my family once more because of the food and prompt service.,4,Positive
"the biryani was not good and when coming to flavors it doesnt taste nice
can improve by adding the biryani flavors more and spices
when coming to quantity it is too much less",1,Very Negative
"chiken is good but biryani is too oily. more than actual customers there is huge crowd of delivery guys. thali is not available. so, we must order kheer seperatly",2,Negative
ordered a chicken biriyani. fast delivery and taste good. the price is not that high it's all within the range. the spices were just right on chicken piece but a little less in rice,4,Positive
"the first time i ordered their chicken tikka biryani, i became fan of it. loved it so much that i recommended it to my friends and colleagues as well. the second time i ordered it, the quantity was very less compared to the first time and tasted different as well. i've got the same sort of feedback from friends also, that their food is inconsistent in taste, quantity and its a hit or miss. i would sincerely suggest them to be consistent in quality and quantity both as they've got good potential.",3,Neutral
"the food here is just amazing !!! 5*
hope to see more branches opening up!!
i’ve tried kebabs and curry and rotis it’s just toooo good!! i definitely recommend this place",5,Positive
food is always great at tandoori food works. this restaurant was recommended to me by a friend. i really love all the dishes they serve and i would recommend everyone to definitely try dining or ordering from here. paneer jahangiri was really great. thanks team,5,Positive
good food and excellent service.. the quality of the food was fantastic and they served it well for me i am happy with the way they have provide the delicious food,5,Positive
the staff was very polite. food was really extraordinary. with no hesitation i would love to visit this place n number of times. i would suggest everyone to have visit over there .,5,Positive
"food is disaster
we ordered tandoori tofu and paneer tikka biryani. they said that they are their chef special dishes. but they are not so special. i felt that the tofu is not tandoori blended and the biryani it is over cooked and the onions were over burnt. because of this my appetite is dead. finally my experience at tandoori food works didn’t go well and i don’t recommend this for anyone.",1,Very Negative
should improve the quantity,4,Positive
timely delivered,5,Positive
