ReviewText,Rating,Sentiment
"i have been so disappointed in the last year with starbucks. coffee is never consistent, taste is either burnt or you ask for extra soy and it is cold because they put too much, or they get the drink wrong completely. where i live i do not have many options to go enjoy a coffee, so it leaves me to go to starbucks and cross my fingers i will enjoy my overpriced beverage. now, on top of that, i used to get very excited about seeing what decorations starbucks would put up, this year... all i see is red boxes, a crazy overpriced sterling silver key chain card (can not believe this piece of junk is $200). i realize they are a business, but they always had a way of ringing in the christmas cheer with their cute cups, decor and friendly smiles. now it is boring and the only focus is consumerism.",1,Very Negative
i ordered a chestnut praline latte and found slimy blobs on the bottom of my drink. this is not the first time this has happened. since i already drank most of it there was not anything i could do and corporate wouldn't do anything either.,1,Very Negative
"hello, i just want to express my disappointment and unsatisfactory feeling with regards to your starbucks magsaysay ave. naga city branch. i am collecting stickers for your starbucks planner and i already have 10 stickers. i was about to get another 2 stickers for today is purchase, however the cashier was not able to inform me that i have to order your offered christmas drinks to complete the required stickers. i really like the frappuccino drinks and the caramel macchiato which i always order whenever i visit your store. so, i carelessly order the drinks i like and did not check the rules on how to get the starbucks planner.",1,Very Negative
"imagine paying 200.00 in cash for an inferior product then finding out you have to call (and call and call) to get the address and a case number to return it at your expense ($16.20), insured, signature required. oh the best part is it will take 60 days after they receive it to issue my refund. i have been a loyal if not addicted daily customer gold member before there were apps......i have never been treated as poorly as this...and not to mention these ridiculous conditions at the time of purchase (on bottom of gift box in small print), really!!!!! the only thing i can do is stop going there (2,500 to 3,000 a year). hey you get a few of us and maybe they will do something about it.",1,Very Negative
"i have spent most of weekend morning and again a weekday morning attempting to return the silver keychain starbucks card for no other reason than it is so poorly made with stickers overlaying a silver plate. all i wanted was a simple refund and was told over the phone that i could take it to starbucks hq since i am in close proximity which i did this morning. i have never been treated so rude and with such condescending attitudes as i was on the 8th floor by two customer service receptionists who had no interest in listening to me or assisting me. i was eventually told to make my way to their loading dock and see if anything there could help me. i always felt starbucks was the ""nordstrom"" of coffee restaurants but after today i clearly see different.",1,Very Negative
"best crew ever at wade hampton greer south carolina. awesome group of people... friendly, clean and best coffee anywhere.",5,Very Positive
"i went to my new, local starbucks today with a gift certificate given to me by a friend. i have been a loyal customer of starbucks since 1984 (30 years). i used to have coffee mailed to me every month here in montana until we finally got a store many years ago. imagine my utter surprise and disgust when i was told today: ""we are out of thanksgiving blend and will not be getting anymore in. we only have 8 oz. bags of christmas blend."" what??!! i can not buy a pound of the seasonal coffee i adore from any of my local starbucks (freestanding or in target or barnes and noble) because they are not selling 1 lb bags of their seasonal coffee. this is the stupidest idea i have heard of. i had to go home and order my pound of christmas blend online and have it sent to me in a week. come on, starbucks! you need to be about the coffee, first and foremost!!!",1,Very Negative
"i received an email 11/14/14 about our 2 cards being reloaded one for 100.00 and the other for 75.00. finally got through to an agent and she could not find my account. found my name but no card attached to it, found my card but no name attached to it. she gave me a number and told me to call back and give them the number. finally got through to a person 3 days later and she is issuing a refund but she could not tell me why they took 175.00 out of our bank account and put on our starbucks cards. the refund will take 7 to 14 days! not happy with starbucks, hate to give it up but will.",3,Neutral
"i asked a barista for hot water to make my via coffee and the mgr, heather, whispered to the barista in front of me not to service me and that i was banned. and w/o asking my name or any scene in the store, heather came around the corner to my face and told me to leave, that i was not welcome in any starbucks. and that she said if i had a problem with this, i could email diego, the district mgr. the only complaints i have made are to stick up for myself against the rude mgr maria and other rude baristas the mgnt hires. they do not do good screenings or drug testing on the employees. i think that is the problem and the fact that they have ignored all my complaints. and it got worse with maria is bullying physical hostility toward me. i will not be treated this way and i will have to find another coffee store to go to.",1,Very Negative
"discriminate south asian customer by black workers. to be fair i stood in front of the line no one say if i want to order, even though i have my hand raised to get help at 150 varick street nyc at 8:45 pm on november 13.",1,Very Negative
i ordered 2 quad shot venti skim lattes with whipped. paid just over $11 bucks. what i got were 2 barely over halfway filled cups! the guy actually said that he used the larger sized cups to accommodate for the whipped. acted like he was doing me such a wonderful favor! seriously? i ordered venti and got venti cups. not my first time at starbucks but i was so pissed off that it may possibly be my last visit to starbucks! of course i did not get a receipt either. coincidental? i think not.,1,Very Negative
"i bought a doodle it tumbler today, 11-07-14 on starbucks metro walk ph. i was with my friends and a little bit in a hurry. i bought the tumbler as soon as i have ordered my coffee. when i got home i have just read that there should be a pen and an instruction included on the tumbler i bought. i checked it on the paper bag and it is not there, just wondering why did not they asked me on the time that i am paying for the tumbler if i would like to have the pen as well. unfortunately i already left my receipt on the table so there is no way for me to claim my pen so i will not be able to design or doodle on my tumbler. it is sad and it is a bad customer service. they know that i am availing the doodle it tumbler, they never told me that i should have to ask for it or whatever. but i am basically a dissatisfied customer.",2,Negative
i was disappointed after purchasing the starbuck is breakfast blend medium in the grocery store. it was special individual containers with the keurig brewed. you need to sample this. honestly it is awful...no flavor no aroma. an unhappy customer.,1,Very Negative
"i recently began purchasing coffee each morning at starbucks at 'the river' mall in rancho mirage ca. the staff is completely incompetent and so i presume also the management as well. i am a 51 year old business major so i think i am qualified to make this critique. one woman with curly grey hair particularly annoys me with her arrogance and flippant demeanor towards me. i ask for creamer or what the flavors of coffee are because a half hour after they open there are no signs on the coffee of the day board. she acts like i kicked her dog or something. another woman tells me on sunday when they are supposed to open at 5:30 that she is sorry but a manager failed to show up that morning. i have to think this an untruth because i know of no manager that shows up at 5:00 am on a sunday. if competent help were available i see no need for a manager to be there. and if not, yet another poor service from this coffee shop.",1,Very Negative
i tried to cancel my mobile app. after 30 minutes i was informed that they would refund part of the money. the customer service rep said that part of the money could not be refunded. when i originally got the app there was no statement that part of the funds would be non refundable.,1,Very Negative
"thanks to ** the store on roosevelt blvd. will not see me twice daily during the work week! ** is so busy trying to play the smartest guy in the room when he really should be concentrating on making the drink orders for his customers correctly! ** claimed he knew how to make my black tea latte .... wrong!! it is very simple... awake tea, no sweetener, non-fat milk, and free pour the milk. well, mr. ** decides to gives me earl grey and uses the spoon to hold back the foam.",2,Negative
"i did not believe my eyes! today at 7:30 i bought my morning coffee in the starbucks shop at the general hospital (akh) in the city of vienna, when i saw a fat rat(!!!) sitting under one of the sofa chairs..... when i told the store manager (**/female), she said i am imagining things, and threw me out of the store!!!!! starbuck has become a health hazard, and i wont spent any money there anymore!",1,Very Negative
just to tell you that i found lots of bugs in my cocoa drink in the convention center in gaylord palms resort in florida. i have made a complain in the front desk and they help me. but i do not know if i can lawsuit against starbucks because i have drink and swallow some bugs. i have a picture of the coffee full of bugs and several witnesses then were with me.,1,Very Negative
"i went to starbucks in indiana state (henry schricker travel plaza; store code 0403907) in 9/30/14 at 8:19 am. i ordered ice caramel macchiato, cheese danish and juice naked for a total $13.42. i paid by cash. i gave to cashier (her name **, her id #**) $100 bill (only bill that i had). she gave my change $56.58 (the change suppose to be $86.58). i took money i started to count my change in front of her and told her that she gave me not enough, that she suppose to give me $30 more. her answer kill me: ""i gave you all change; you lost it."" i told her that i was not going anywhere, i was staying in front of her waiting for the order. she said that if i can not handle my money, it is my problem. i was in shock. then i asked manager. ""the manager"" came right away. she even did not asked what was the problem. she took my change, took all money from the cashier, went on the back somewhere. and few minutes later they came back, gave me $46 (but took $56), and told me that their cashier has no extra money; everything is fine.",1,Very Negative
i had two starbucks accounts i wanted to combine into one. was not really sure who to call so i called phone number i found on website. the rep who answered the phone was so helpful and quick to resolve my issue. very pleasant also. great experience,5,Very Positive
i received a gift card and i wanted to treat my son to lunch. we ordered the santa fe chicken panini and was told they only had one. how disappointing. i guess i will stick to coffee only.,2,Negative
the only good part about starbucks is the convenience. i usually get a regular coffee. the lid will always spill coffee from the lid and when i carry it. most of the time when i use my card i get charged twice.,1,Very Negative
i was at your merrimon ave location in asheville and ** and ** refused to make a sample of any drink... i am 70 and not used to be treated with disrespect... they chuckled as i walked away... needless to say that i will not visit your place any longer.,2,Negative
"today was a grey day. i thought a venti caramel macchiato would be a great pick up. there were 4 vehicles in the drive-thru, thought it would not take long. boy was i wrong. it prob took at least 12 min to get to window. i was greeted by a young coffee barista. she took my money, gave my change back, was very friendly and then... it happened. i sat for 7 min waiting for my venti caramel macchiato skinny. not being a coffee barista i saw a line of coffees waiting on drive through counter. i was wondering why she did not give me my coffee. i tried getting her attention but nothing. 7 min later she opened the window to ask me what i ordered. i almost blew a gasket. my coffee was sitting there the whole time. she allowed me to vent gave me my coffee. i drove off to realize it was warm ahhh.",1,Very Negative
"i recently spoke with a manager at starbucks concerning employment. i was told that they do not hire people of my age because they cannot remember the recipes. i believe that is age discrimination. i laughed at first but realized the young man was serious. he did take my name and phone number. i think that maybe you should train your managers about the law of discrimination. regardless of my age, i am capable of remembering recipes and doing the job. my sister did post this on facebook and many people responded with saying i should bring about a lawsuit against you. what do you think? feels a lawsuit is order due to age discrimination.",1,Very Negative
"at approx 1600 hrs (actual time can be checked with sdpd) on sunday, august 31, 2014 an officious, antagonistic employee contacted the san diego police dept claiming i was drinking alcoholic beverages in their establishment (harbor/landing st) san diego. police arrived to evidently determine that statement to be false. both officers interviewed me and opted not to perform a field sobriety test. they both stated they were there to escort me out per the officious, young manager is orders. i left, drove out in front of the officers patrol cars......neither made any attempt to stop me per a reasonable suspicion that i might me driving ""under the influence"". at this moment i am researching the internet to locate an atty to handle the lawsuit.",1,Very Negative
"every starbucks i have visited recently to purchase the organic ""breakfast blend"" has the employees giving the same identical statement, ""all coffee is organic until ground"". really? then why does not it state on the package that it is organic? how would grinding the coffee make it not organic anymore? why can not the employees at starbucks be honest and simply state that starbucks does not carry the ""breakfast blend"" in organic anymore? they do carry one type of organic coffee, but it is a very strong blend, and it does state organic on the package. if it is all organic (until ground), then why do not the other packages state ""organic"" on the package? they are implying that through the grinding process (even at your home) chemicals are added to your coffee beans (grind). do they even know what the term ""organic"" means? then how could anyone trust the word ""organic"" on their yukon package?",1,Very Negative
"please allow me to introduce myself before placing my complaint before you. i have been one of your loyal customers for years. i have even carried your coffee to mexico where my dear friend, dr. diaz **, formerly the man over all government hospitals and i would taste compare to some of the finer mexican coffees. in my mind, your blends always emerged victorious.",1,Very Negative
"last wednesday, someone compromised my starbucks card and bought 62 $100 gift cards, which went into my bank account via paypal. fortunately or not, i do not keep $6000+ in my account, so it was overdrawn. everyone except starbucks has handled this wonderfully. paypal customer service and my credit union (becu) have gone out of their way to be generous. not starbucks. i called on the morning. i discovered the fraud and opened a case. the person i spoke with said someone would call me. i called back four hours later and was told someone would contact me within 3-4 business days, and the issue would be resolved within 7-10 business days. at that point, i requested a manager and was denied - literally told “no, you can not speak with a manager until our investigation is complete.”",1,Very Negative
"i am simply writing to vent my frustration in an attempt to get starbucks' attention (futile though that effort may be). my starbucks loyalty rewards card was deactivated this morning, a card that had a monetary value. the in-store staff have been great but because they cannot reactivate the card, they directed me to customer service. customer service told me, among other things, that the card was deactivated because i was ""not compliant with the terms of use."" hmm. the in-store staff indicated that the change in terms that customer service referred to occurred about 2 years ago, but would not have affected my use of the card (that change apparently dealt with charges for extras).",1,Very Negative
"early this morning was my first day back in college classes along with starting a brand new job downtown. i stood in line for over 15 minutes watching people that had ordered after me get their delicious beverages and head out the door in a timely manner. i was starting to get annoyed and i made eye contact with the barista that took my order. finally, after a couple minutes she came over and handed me a card and apologized that my drink got lost among the multiple drink orders that were being made. then she handed the initial drink i ordered. after she handed me the card i read the front. it was a free drink on starbucks for the inconvenience. although, it was not how my usual morning coffee run ends up. i was impressed by how the barista handled the situation.",4,Positive
"poor service to paying customer than non paying customers - supervisor edgar in shorts uniform and barista chubby girl did not remove non-paying customers by security guard, after removing the two deaf women is argument over one charging plug station with lounge chair. unresolved issue and not reported to manager of store.",1,Very Negative
"i have just arrived at the calais euro tunnel and gave my son ten pounds sterling to purchase a chocolate frappuccino priced at €5.65 and when he paid in sterling with £10 they would only give change in euros which totaled €4.55. when i queried the cost and studied the receipt, i was astounded to see that their exchange rate for £10 sterling came to a total of €10.20 (equivalent to €1.02 to £1). this is an absolute disgrace when paying for a lasciviously overpriced product anyway given that today is exchange rate is €1.25 to £1.",1,Very Negative
"i went into starbucks in aurora, co with a coupon for a buy one get one free drink and they wouldn't honor the coupon. what is the point in even signing up for emails if they will not honor their coupons? the expiration date was for september 2014. i really enjoy giving you guys business every day. i just feel like it would be nice to be rewarded every once in a while.",2,Negative
"i am a regular customer at starbucks and i never knew that you had to buy a cup of hot water for tazo tea which is a brand of tea from starbucks, i always buy it by the box! on 7/29/2014 about 1:30pm one of your managers by the name of **, store manager @ 9718 washington blvd in culver city, ca 90232...ph#310-204-1075. i told her that i had never heard of this policy and i offered to pay her for the hot water, then she said there was not any way that she could charge me for the water, of course i became puzzled and asked her to please accept the money, even though i found this to be ridiculous and she went on to tell me ""starbucks has always charged customers for cups and water whether you have our brand or not""!",2,Negative
"this morning, i woke up early to go fishing and i got to starbucks at 5:50 and the store in portland, texas opens at 5:30. so i pulled through the drive thru and nobody answered. i drove around to the front and tried to walk into the front and the doors are locked and the manager is standing there just looking at me. so i pulled back through the drive thru and i called the store and she ignored my call, so i proceeded to knock on the window and she said, ""we are closed"", in a very snappy manner. i said, ""it is 5:50"" and she said ""sorry about it"". this manager is very rude, and always is. her last name is **.",1,Very Negative
"i came into your palm springs location and women behind counter not welcoming and let me stand there and finally said, ""you are not where people order."" no sign. just thought she was unfriendly. i am not pleased.",1,Very Negative
"i have been a loyal, daily customer until recently. i had loaded a $50 gift card from a third party bringing my balance to $85. after accepting the card transfer, something went wrong and instead of just removing the $50 in question, they closed my account and took my entire $85 balance. i was told that even if i loaded my card with $499 in cash and had used a bad card for $1, they would take the entire $500! i asked several times for my $35 and was told no. i know it is not a lot of money, but it is the principle. i am not sure if that practice is legal, but i know it is highly unethical.",1,Very Negative
"i go to starbucks, 68th & 1st ave in nyc. in my opinion you must put the slowest workers in a very busy store. i have walked out more than once.",2,Negative
"i called the company several times and no information where my money went. i bought a gift card from a guy. the transaction took place at walnut street starbucks in cary, nc. the lady at starbucks took that guy is iphone and transferred the money to my card... everything went smoothly. i put the card in safe place and did not use it for a while. one day i tried using it and it said it has 0 balance. i have receipt but still starbucks is not refunding. has this happened to anyone else?",2,Negative
"i ordered trente valencia orange drinks with no ice and she gave me two one half cup fills of drink. when i told her this was not right, she said that is what her manager told her to do. i would have to fill the cup totally full if ice for this drink to go to top of cup. the drinks cost $4.25 and you get a little drink with your ice and cup. their lemon pound is stale everyday but one out of the week.",1,Very Negative
"according to the americans with disabilities act, i am allowed to bring my service animal anywhere that anyone can go. thus meaning that i can bring my service dog into a starbucks here in sacramento, california. i was told to take my service animal outside of this store and tie him up on the bicycle rack that was located on the patio next to parking spaces for vehicles. that means that technically speaking i would have a lawsuit against starbucks because of my service animal that has his vest, dog tags, and his paperwork. i am sick and tired of being told that i cannot take my service dog where i need him to go with me for my p.t.s.d., t.b.i., and s.d.d. this is discrimination!!!",1,Very Negative
"i bought a $10 starbucks card through groupon on a promotion. i immediately started receiving starbucks ads via email. thus the probable reason for the promotion. but when i went to use it at my nearest starbucks, located in a target store, they could not confirm that it existed. i called starbucks and they confirmed that i had the full amount on the card. they further said that not all starbucks accepted the card, especially ones in retail stores. i needed to go to a stand-alone starbucks to use it or transfer it to an existing card. my nearest stand-alone starbucks is 24 miles away. while i like starbucks, although grossly overpriced, this has left a bad taste in my mouth and i will hesitate to visit one in the future. i have already blocked all starbucks emails.",1,Very Negative
"the last few times i have gone to this starbucks, the barista named kayce ** was really unsociable and seemed like she was judging me for my method of paying for my starbucks drinks. she was super talkative with the customers before me and then when it was my turn she rushed me through my ordering experience. i even initiated a conversation with her once and was pretty much ignored. she does not seem like she likes working at starbucks at all!",1,Very Negative
employee at the starbucks branch at the toronto eaton centre (store within indigo chapters) saw me approaching and completely ignored me until her colleague noticed and took my order instead. i stood in line like anyone else and said hi and made my order like anyone else - but when i spoke she kept looking down and wouldn't answer me - she only responded when her colleague noticed. this was rude and extremely insulting and i wish i would gotten her name.,1,Very Negative
"my husband goes to the virginia hills starbucks in martinez, ca every morning for our coffee. i always have a venti cinnamon latte. for the last two months the amount in the cup has been getting less and less. this morning my latte level was at the third square down that reads syrup. i am sorry, but for the amount of money we pay for this i expect the cup to be pretty full. this may seem like a small thing to complain about but i can tell you this is the first time i have ever made a customer complaint so it is not small to me. i will not be buying from this starbucks again.",2,Negative
"i have been making a special product for over 15 years and everyone of my friends and family encouraged me to send it into starbucks. after two christmases in a row it sold out in local cafes and i was unable to meet special orders. so i made up a fresh batch, boxed it up nicely and decorated the packages. i wrote a very nice letter giving the ceo my background and even sent it with a return signature so he would know how to trace the package back to the sender.",1,Very Negative
"i was poisoned by my smoothie. after a few hours, my stomachache got worse and worse. then came 24 hours of extreme vomiting. could not even keep water down. i got fever, the runs. if i can not keep water down by tomorrow, it is off to the hospital for me. starbucks needs to pay better attention to product handling and storage. i will never ever go back.",1,Very Negative
"just to comment to emily who believes she can park in the handicapped parking space without consequence. you may not read this but on the small chance you do, i will take the time to share my thoughts as a reader of your complaint post. you were, undoubtedly, in the wrong with this starbucks incident. when someone asked you to move your car, it was less likely because they singled you out for harassment but more likely because you are one of the frequent violators that has the audacity to believe that your convenience for parking near the store is of greater value than the possible impact of inconvenience caused to those disabled individuals that actually need and rely on those designated spaces.",3,Neutral
"i bought a commuter mug in late december - their promotion of ""buy a $60.00 mug and get free drinks all january"". stainless steel with a screen print of the original starbucks location. the lip is rusting now, after 3 months use. when i contacted them, they said they had no warranty on their goods, and the return policy was restricted to 60 days (with receipt). i do not expect stainless steel to rust.",1,Very Negative
"i recently purchased two $100 starbucks gift cards off of ebay from two separate owners. i received them, consolidated them onto a single card and even transferred my own funds from another registered card onto this card. all amounts were there and all was good. i went to use my starbucks gift card (with a $214.02 balance) on the morning of 3/27/14 and was told the account was closed! you can how i felt! i got right on the phone with starbucks customer service and was told that this account was closed due to fraudulent activity. i asked for details so i could research with my sellers on ebay and they provided nothing. i notified both ebay sellers...one took it upon themselves to contact starbucks directly and was informed by starbucks that it was not his card that was fraudulent but the other $100 that was illegal. the second seller was very receptive and refunded my purchase amount within the day.",1,Very Negative
"on 3/23/2014 at approx. 5:40pm i went to the drive thru starbucks located on 32340 alvarado blvd, union city, ca 94587. upon arrival, my boyfriend asked if a drip coffee was available as we are not heavy coffee drinkers and wanted to venture out of our usual drinks. the barista first laughed and i can clearly hear from the drive thru window of her telling her colleagues of what we ordered while chuckling, then she asked what size we wanted. we ordered a tall and then proceeded to ask if an americano was stronger in caffeine or the drip coffee. she sarcastically said that coffee is stronger than espresso, but was chuckling the whole time and double repeated that i just wanted a ""tall plain black coffee"". we then proceeded to the window and the same barista leaned out of the window to say, ""i am sorry that i laughed, but you do not think we have coffee here at a coffee shop?""",1,Very Negative
"in the last three weeks at two different locations of sbx in las cruces, nm i paid for a tall cup of reg coffee. at least four times the barista tipped the larger brewer giving me the ""bottom of the barrel."" i am glad i was watching. they apologized and gave me coffee from another container. i do not think it is the employee is fault, i am sure they are following corp policy. also i have witnessed so many discrepancies of cost, charges, add on charges, on and on. i have witnessed folks order food and ask where is the order. i hear the barista say ""i forgot, sorry."" this with only a few customers in the store. sadly it seems they do not pay the experienced baristas to stay and hire new folks and train them on the job. you hear at the register ""oh, excuse them they are in training"" or ""this is my second day."" i only go to sbx if a friend is paying for my drink. :)",1,Very Negative
"ordered my usual tall iced doppio espresso with milk and hazelnut. never paid more than $2.45. i get charged extra for sweetened flavoring, but was at the los banos, ca location and was charged an extra 55 cents for milk. i asked the barista at the window why i was charged for something that is provided for free at the counter and she said that because she filled it up to the rim. it was a tall drink. it was not even like i asked for a gallon of milk!!! the girl talked to me like i was dumb. i asked another barista a different day why i was charged for milk and she said i shouldn't have been charged. i am so disappointed and the girl that charged me acted like i was trying to get something for free!!!",1,Very Negative
"there was a long black hair in my blended beverage. not on my sandwich which i might be able to see before it entered my mouth, but inside my blended beverage which was in turn sucked through my straw into my mouth with who knows how many smaller chopped up pieces... i am done with starbucks as a whole.",1,Very Negative
"i went into your franklin tn location after having a series of cardio tests. i was dressed in workout clothes without makeup. when it was my turn to order, your employee looked around me and asked to help the person behind me. i said, ""excuse me, i was next in line."" she took the woman is order, made her order first, and apologized for me saying i was first. i left without my order, of course. i was polite. because i had done nothing to cause this behavior. i am a therapist, with a successful practice. wow, your employees can use some customer service training. just thought you would like to know. i would want to know if one of my employees treated a customer in that fashion.",1,Very Negative
"got our verismo in early december. works great and love the coffee we get out of it. the issue is the availability of the pods. several grocery stores in our small town have in store starbucks, but none cary the verismo pods. they do, however, carry the k-cup pods. the one starbucks store close to us (1 1/2 miles) has been out of espresso pods the three times we have stopped by. the only dark roast is verona, and that same store has had only decaf on two occasions. i am wishing i had bought a keurig instead, as availability of starbucks coffee is much better. i am giving it another month, and if things have not improved i am putting my verismo on ebay.",3,Neutral
"the other day, dec. 28th 2013, my son and i bought a caramel frappuccino and a slice of bread, at starbucks. i was drinking the coffee heading back home and i ate a bite of the bread. we stop at a dollar store and when i was at the register, my stomach started feeling upset and my body was shaking. i got on my car and started driving back home. i had to pull aside. i was throwing up continuously on my car. after i finish throwing up, my lips started feeling numb and i rush to get home and change because i was covered in vomit. when i arrive home, my eye and face were swollen. my hand and body had a rash so i rushed myself to the hospital. when i arrive to the hospital, i had difficulty breathing. at the hospital, they had to give me three different iv is to get the rash and symptoms down. i told the doctor that after 25 min that i drank the coffee, i started feeling sick and he told me that i had food poison by something in the coffee.",1,Very Negative
"i was burned by hot water from a cup without a lid when i purchased a drink back on august 17, 2013. the barista who handed me the cup at the register even got the burn spray and bandage for me. in result i had to go to the hospital and incurred a bill. i now have a scar on my left hand and had 1-3 degree burns from this incident. this happened at store # 7373, 107 e 43rd street, space mc-72, new york, ny 212 599 4368.",1,Very Negative
"had a few bad experiences at a local starbucks, 3 out of the last 5 drinks were wrong. so i wrote a complaint to starbucks customer relations. about a day later i got an email, that even said they would look into the service at at location. about 2 weeks later, i got a letter and 2 free drink cards sent. i definitely think it is a step in the right directions, some locations have offered great service and this location continued to provide subpar even at times bad service. the reply although will not fix the location, it is a hope it might and definitely more than i have ever received from mcdonald is, the 10s of times i have complaint about a particular location, primarily the one right next to my house. so yes all in all the overall customer service i have received from starbucks have been positive. attached the letter and coupons, had to cut of the top half of the letter, because my name is in it and unfortunately it also cropped out the starbucks header.",4,Positive
"treated like an idiot because i asked for a water with my order. they then gave me the wrong drink. ended up being another customers. this upset the other customer. the ladies that work here are idiots. they try to remember people is orders and names, and get them wrong every time. i find it hard to believe that i used to got to this place with such fakeness.",1,Very Negative
i do not know why kraft would want to distribute starbucks coffee. it is the worst coffee i have ever tasted and they have no idea how to make a good coffee. come to australia to see how it is done.,1,Very Negative
manager attacked my sister and i. we were smoking 20 feet away from door and policy there is 10. her employee was smoking in her car next to us and she was ok with that until she saw us smoking and started yelling at us. we were sitting minding our own business trying to have a personal conversation and she went off. she is always rude and has a attitude. i used to go there all the time but not anymore. and we had to call the police because it was total harassment. she was so out of line and we told her to just stop yelling and go away and that made her more mad. we have never been treated so bad by anyone anywhere in our lives. we smoke outside by the ashtray and so do the police when they come have coffee and we know all of them because our father was a cop in that area. making a corporate complaint for being harassed.,1,Very Negative
"poor service at the starbucks on main st in smithtown, ny. on september 2013, i was short changed 5.00 dollars. i gave the cashier 10.00 dollars. he gave 1.38 back. when i complained and ask to speak to the manager, he told that he was the manager. i was so angry i walked away. i will never step foot in a starbucks again. if this how they thank their customers then they do not need my money. it already is ridiculously expensive. so i will be going to seven eleven!!!!",2,Negative
"what used to be a quiet spot for coffee and a morning snack has changed. in addition to baristas shouting orders, there is the tapping of stainless steel containers and music turned up to an annoying level. trying to get the attention of a barista to inform them of the extraneous noise is almost impossible. to end, i assume starbucks has made their gobs of dollars and that the customer is attitude can be damned. i have been a customer of starbucks for at least 15 years; i may have to drink elsewhere.",2,Negative
"yesterday, i went to starbucks for what i thought was going to be a relaxing cup of coffee. i planned on meeting my friend there and having a relaxing time. well it did not go as planned because, i parked in the handicapped spot (no i did not have a handicapped sticker) and i was standing on line when a store associate in front of everyone stood in the middle of the store and loudly said “is that your car in the handicapped spot?” and i responded “yes” he says “can you move it?” i said “no” and i began explaining why when another store associate (female) began getting loud and telling me i had to move it. i said i was not moving my car because they pick and choose when they want to enforce this rule and when it is convenient for them. i continued to say if you are going to enforce a rule it needs to be enforced all the time not just when it is convenient to enforce.",1,Very Negative
"warning: i recommend that you check all of your credit card statements every month for ""starbucks card reload"" transactions. my visa csr informed me that ""a lot of stolen credit card numbers (not physical cards) are used to reload starbucks cards"". my bank is csr informed me that i will probably not receive a credit from starbucks before november for the $100 visa charge to reload some stranger is starbucks card in july. note: other than a ""case number"", i received no information from four starbucks csrs.",1,Very Negative
looking at my back statement i see them charging me doubles more often than one time within a day when i only got coffee once there.,2,Negative
"i have been having issues with this starbucks location in humble tx 1501 fm1960. i always order my coffee at 110 degree so it is not too hot for me to drink. there is one particular person who always makes it too hot. this time it was very hot and i was unaware because of the out shield holder. so i took a big drink and scalded my mouth and throat and spitted out the coffee all over my car and spilled the other portion on my lap. i turned my car around to tell them something. when i approached the girl she said it has nothing to do with her and i have nothing to complain about. i became very angry and told her this better not ever happen again. then once more she gave my wife and i another incident. this time i called the starbucks number and notified the regional manager and they told me they would send me a $25 gift card. however, this is not justice... this girl owes my wife and i a sincere apology or she should be fired.",1,Very Negative
"i ordered a tall ice coffee and a cup of ice water, and they gave me a grande ice coffee and tried to charge me for it when i specifically told them that i wanted a tall. another time the starbucks employee gave me my change and told me not long after that she had given me too much change (that she had given ten cents extra) and when i gave it back to her she was no longer over the counter and instead of putting the money back into the drawer she just took it in her hand. just yesterday i walked into a starbucks to order my usual tall ice coffee and the employee gave me an attitude and spoke to me in a barely audible voice, and she looked visibly distressed that i was standing in front of her ordering a drink.",1,Very Negative
"i want to share with you a story about how starbucks really feels about you. i am a starbucks almost daily regular, so much so that they sent me one of their gold cards. i was in the starbucks in vallejo, california at the junction of 780 & 80 the monday before last, waiting in line and another customer came in to the store, who was obviously angry and troubled though i did not know why. i felt that he was on the verge of doing something although i did not know what. one of the counter people then smiled and said something to him, which eased my apprehension for a moment.",1,Very Negative
"i had a balance of $27.93 showing on my card every time i looked at it for quite some time on my regular starbucks card. last saturday, i attempted to transfer it to the gold card and the transfer was not complete, but the balance shows zero on my regular card and did not show up in the gold card. they told me i had not refreshed my card on the internet. now i have looked at that balance on several different internet screens, so i am not sure what they are saying. on the iphone passbook it still shows the $27.93 balance, but nowhere else. what happened to it? they said i did not have a balance.",1,Very Negative
"this morning, i picked up the sunday edition of the ny times and paid a healthy $6.00 for it, only to discover that this freshly opened paper was missing sections. in the past, i had picked up the same paper and found 2-3 sections missing, and attributed it to someone rifling through it at the store prior to purchasing it. but this morning, the newspapers were still bound together and had not been read or touched by a prior reader. and again, the travel section and the book review section were missing - and those are my two favorite parts! now i realize that the prior incidents were not done by someone else and instead, this local starbucks receives and sells a partial paper for full price. has anyone else encountered this?",2,Negative
"i live in grove city, ohio and our starbucks employees are awesome and friendly! i go there so much they know me. so my complaint is not about our franchises here or the employees. i am bored of the choices that are offered and i think the mocha coconut frappe should be brought back! it is cool and refreshing and not too rich. it seems that if you do not like caramel, your choices are pretty limited, which i find annoying. i always look forward to the change of seasons to see what new things you are going to have but lately it is just the same stuff over and over again! so, i have resorted to trying frozen coffee drinks elsewhere because it is something different! and they are cheaper! i want the mocha coconut brought back along with the mocha malt frappe that you had summer 8 years ago or so. it was very, very good!",2,Negative
"i had to wait in a very long line 5 different times to get my order correct. all i wanted was my scone heated and served with a fork and napkin. why was that so difficult? toddler walked in with his mom and started hitting both me and my laptop. mom said, ""he was not hitting you that hard."" i said, ""it does not have to be that hard if you live in chronic pain."" starbucks' employees did nothing to help me. i had to quickly leave. police said that i should have called them asap. i did not want to cause a scene. corporate starbucks sided with the employees and said they shouldn't have helped me at all.",1,Very Negative
